PeriodEnd,PeriodStart,Period,AirTemp,Ghi
2013-06-11T01:00:00Z,2013-06-11T00:00:00Z,PT60M,14.0,476
2013-06-11T02:00:00Z,2013-06-11T01:00:00Z,PT60M,14.9,528
2013-06-11T03:00:00Z,2013-06-11T02:00:00Z,PT60M,15.8,523
2013-06-11T04:00:00Z,2013-06-11T03:00:00Z,PT60M,16.3,459
2013-06-11T05:00:00Z,2013-06-11T04:00:00Z,PT60M,16.4,343
2013-06-11T06:00:00Z,2013-06-11T05:00:00Z,PT60M,16.5,171
2013-06-11T07:00:00Z,2013-06-11T06:00:00Z,PT60M,16.3,36
2013-06-11T08:00:00Z,2013-06-11T07:00:00Z,PT60M,16.1,0
2013-06-11T09:00:00Z,2013-06-11T08:00:00Z,PT60M,15.8,0
2013-06-11T10:00:00Z,2013-06-11T09:00:00Z,PT60M,15.0,0
2013-06-11T11:00:00Z,2013-06-11T10:00:00Z,PT60M,13.9,0
2013-06-11T12:00:00Z,2013-06-11T11:00:00Z,PT60M,12.7,0
2013-06-11T13:00:00Z,2013-06-11T12:00:00Z,PT60M,12.4,0
2013-06-11T14:00:00Z,2013-06-11T13:00:00Z,PT60M,12.7,0
2013-06-11T15:00:00Z,2013-06-11T14:00:00Z,PT60M,13.1,0
2013-06-11T16:00:00Z,2013-06-11T15:00:00Z,PT60M,13.2,0
2013-06-11T17:00:00Z,2013-06-11T16:00:00Z,PT60M,13.1,0
2013-06-11T18:00:00Z,2013-06-11T17:00:00Z,PT60M,13.0,0
2013-06-11T19:00:00Z,2013-06-11T18:00:00Z,PT60M,12.8,0
2013-06-11T20:00:00Z,2013-06-11T19:00:00Z,PT60M,12.5,0
2013-06-11T21:00:00Z,2013-06-11T20:00:00Z,PT60M,12.3,1
2013-06-11T22:00:00Z,2013-06-11T21:00:00Z,PT60M,12.2,32
2013-06-11T23:00:00Z,2013-06-11T22:00:00Z,PT60M,12.4,54
2013-06-12T00:00:00Z,2013-06-11T23:00:00Z,PT60M,12.6,91
2013-06-12T01:00:00Z,2013-06-12T00:00:00Z,PT60M,13.2,65
2013-06-12T02:00:00Z,2013-06-12T01:00:00Z,PT60M,14.3,39
2013-06-12T03:00:00Z,2013-06-12T02:00:00Z,PT60M,15.4,68
2013-06-12T04:00:00Z,2013-06-12T03:00:00Z,PT60M,16.0,151
2013-06-12T05:00:00Z,2013-06-12T04:00:00Z,PT60M,16.2,146
2013-06-12T06:00:00Z,2013-06-12T05:00:00Z,PT60M,16.2,86
2013-06-12T07:00:00Z,2013-06-12T06:00:00Z,PT60M,16.2,24
2013-06-12T08:00:00Z,2013-06-12T07:00:00Z,PT60M,15.9,0
2013-06-12T09:00:00Z,2013-06-12T08:00:00Z,PT60M,15.7,0
2013-06-12T10:00:00Z,2013-06-12T09:00:00Z,PT60M,15.1,0
2013-06-12T11:00:00Z,2013-06-12T10:00:00Z,PT60M,14.4,0
2013-06-12T12:00:00Z,2013-06-12T11:00:00Z,PT60M,13.6,0
2013-06-12T13:00:00Z,2013-06-12T12:00:00Z,PT60M,13.2,0
2013-06-12T14:00:00Z,2013-06-12T13:00:00Z,PT60M,13.0,0
2013-06-12T15:00:00Z,2013-06-12T14:00:00Z,PT60M,12.9,0
2013-06-12T16:00:00Z,2013-06-12T15:00:00Z,PT60M,12.8,0
2013-06-12T17:00:00Z,2013-06-12T16:00:00Z,PT60M,12.7,0
2013-06-12T18:00:00Z,2013-06-12T17:00:00Z,PT60M,12.6,0
2013-06-12T19:00:00Z,2013-06-12T18:00:00Z,PT60M,12.6,0
2013-06-12T20:00:00Z,2013-06-12T19:00:00Z,PT60M,12.7,0
2013-06-12T21:00:00Z,2013-06-12T20:00:00Z,PT60M,12.8,1
2013-06-12T22:00:00Z,2013-06-12T21:00:00Z,PT60M,13.1,73
2013-06-12T23:00:00Z,2013-06-12T22:00:00Z,PT60M,13.5,214
2013-06-13T00:00:00Z,2013-06-12T23:00:00Z,PT60M,13.9,357
2013-06-13T01:00:00Z,2013-06-13T00:00:00Z,PT60M,14.4,460
2013-06-13T02:00:00Z,2013-06-13T01:00:00Z,PT60M,14.9,507
2013-06-13T03:00:00Z,2013-06-13T02:00:00Z,PT60M,15.5,244
2013-06-13T04:00:00Z,2013-06-13T03:00:00Z,PT60M,15.6,297
2013-06-13T05:00:00Z,2013-06-13T04:00:00Z,PT60M,15.6,332
2013-06-13T06:00:00Z,2013-06-13T05:00:00Z,PT60M,15.4,184
2013-06-13T07:00:00Z,2013-06-13T06:00:00Z,PT60M,15.2,46
2013-06-13T08:00:00Z,2013-06-13T07:00:00Z,PT60M,14.8,0
2013-06-13T09:00:00Z,2013-06-13T08:00:00Z,PT60M,14.5,0
2013-06-13T10:00:00Z,2013-06-13T09:00:00Z,PT60M,14.1,0
2013-06-13T11:00:00Z,2013-06-13T10:00:00Z,PT60M,13.7,0
2013-06-13T12:00:00Z,2013-06-13T11:00:00Z,PT60M,13.3,0
2013-06-13T13:00:00Z,2013-06-13T12:00:00Z,PT60M,13.2,0
2013-06-13T14:00:00Z,2013-06-13T13:00:00Z,PT60M,13.3,0
2013-06-13T15:00:00Z,2013-06-13T14:00:00Z,PT60M,13.4,0
2013-06-13T16:00:00Z,2013-06-13T15:00:00Z,PT60M,13.4,0
2013-06-13T17:00:00Z,2013-06-13T16:00:00Z,PT60M,13.1,0
2013-06-13T18:00:00Z,2013-06-13T17:00:00Z,PT60M,12.9,0
2013-06-13T19:00:00Z,2013-06-13T18:00:00Z,PT60M,12.8,0
2013-06-13T20:00:00Z,2013-06-13T19:00:00Z,PT60M,12.7,0
2013-06-13T21:00:00Z,2013-06-13T20:00:00Z,PT60M,12.7,1
2013-06-13T22:00:00Z,2013-06-13T21:00:00Z,PT60M,13.0,73
2013-06-13T23:00:00Z,2013-06-13T22:00:00Z,PT60M,13.6,215
2013-06-14T00:00:00Z,2013-06-13T23:00:00Z,PT60M,14.1,357
2013-06-14T01:00:00Z,2013-06-14T00:00:00Z,PT60M,14.7,460
2013-06-14T02:00:00Z,2013-06-14T01:00:00Z,PT60M,15.3,511
2013-06-14T03:00:00Z,2013-06-14T02:00:00Z,PT60M,15.8,503
2013-06-14T04:00:00Z,2013-06-14T03:00:00Z,PT60M,16.1,357
2013-06-14T05:00:00Z,2013-06-14T04:00:00Z,PT60M,16.1,133
2013-06-14T06:00:00Z,2013-06-14T05:00:00Z,PT60M,16.0,67
2013-06-14T07:00:00Z,2013-06-14T06:00:00Z,PT60M,15.8,28
2013-06-14T08:00:00Z,2013-06-14T07:00:00Z,PT60M,15.5,0
2013-06-14T09:00:00Z,2013-06-14T08:00:00Z,PT60M,15.2,0
2013-06-14T10:00:00Z,2013-06-14T09:00:00Z,PT60M,14.8,0
2013-06-14T11:00:00Z,2013-06-14T10:00:00Z,PT60M,14.3,0
2013-06-14T12:00:00Z,2013-06-14T11:00:00Z,PT60M,13.9,0
2013-06-14T13:00:00Z,2013-06-14T12:00:00Z,PT60M,13.8,0
2013-06-14T14:00:00Z,2013-06-14T13:00:00Z,PT60M,13.9,0
2013-06-14T15:00:00Z,2013-06-14T14:00:00Z,PT60M,14.0,0
2013-06-14T16:00:00Z,2013-06-14T15:00:00Z,PT60M,14.1,0
2013-06-14T17:00:00Z,2013-06-14T16:00:00Z,PT60M,14.0,0
2013-06-14T18:00:00Z,2013-06-14T17:00:00Z,PT60M,13.9,0
2013-06-14T19:00:00Z,2013-06-14T18:00:00Z,PT60M,13.9,0
2013-06-14T20:00:00Z,2013-06-14T19:00:00Z,PT60M,13.8,0
2013-06-14T21:00:00Z,2013-06-14T20:00:00Z,PT60M,13.7,1
2013-06-14T22:00:00Z,2013-06-14T21:00:00Z,PT60M,13.8,48
2013-06-14T23:00:00Z,2013-06-14T22:00:00Z,PT60M,14.0,190
2013-06-15T00:00:00Z,2013-06-14T23:00:00Z,PT60M,14.2,344
2013-06-15T01:00:00Z,2013-06-15T00:00:00Z,PT60M,14.6,448
2013-06-15T02:00:00Z,2013-06-15T01:00:00Z,PT60M,15.1,321
2013-06-15T03:00:00Z,2013-06-15T02:00:00Z,PT60M,15.5,180
2013-06-15T04:00:00Z,2013-06-15T03:00:00Z,PT60M,15.7,114
2013-06-15T05:00:00Z,2013-06-15T04:00:00Z,PT60M,15.6,75
2013-06-15T06:00:00Z,2013-06-15T05:00:00Z,PT60M,15.5,85
2013-06-15T07:00:00Z,2013-06-15T06:00:00Z,PT60M,15.2,35
2013-06-15T08:00:00Z,2013-06-15T07:00:00Z,PT60M,14.8,0
2013-06-15T09:00:00Z,2013-06-15T08:00:00Z,PT60M,14.4,0
2013-06-15T10:00:00Z,2013-06-15T09:00:00Z,PT60M,14.2,0
2013-06-15T11:00:00Z,2013-06-15T10:00:00Z,PT60M,14.0,0
2013-06-15T12:00:00Z,2013-06-15T11:00:00Z,PT60M,13.8,0
2013-06-15T13:00:00Z,2013-06-15T12:00:00Z,PT60M,13.7,0
2013-06-15T14:00:00Z,2013-06-15T13:00:00Z,PT60M,13.7,0
2013-06-15T15:00:00Z,2013-06-15T14:00:00Z,PT60M,13.7,0
2013-06-15T16:00:00Z,2013-06-15T15:00:00Z,PT60M,13.5,0
2013-06-15T17:00:00Z,2013-06-15T16:00:00Z,PT60M,13.3,0
2013-06-15T18:00:00Z,2013-06-15T17:00:00Z,PT60M,13.0,0
2013-06-15T19:00:00Z,2013-06-15T18:00:00Z,PT60M,12.7,0
2013-06-15T20:00:00Z,2013-06-15T19:00:00Z,PT60M,12.5,0
2013-06-15T21:00:00Z,2013-06-15T20:00:00Z,PT60M,12.3,1
2013-06-15T22:00:00Z,2013-06-15T21:00:00Z,PT60M,12.2,73
2013-06-15T23:00:00Z,2013-06-15T22:00:00Z,PT60M,12.2,217
2013-06-16T00:00:00Z,2013-06-15T23:00:00Z,PT60M,12.3,362
2013-06-16T01:00:00Z,2013-06-16T00:00:00Z,PT60M,12.8,467
2013-06-16T02:00:00Z,2013-06-16T01:00:00Z,PT60M,13.5,520
2013-06-16T03:00:00Z,2013-06-16T02:00:00Z,PT60M,14.3,515
2013-06-16T04:00:00Z,2013-06-16T03:00:00Z,PT60M,14.7,452
2013-06-16T05:00:00Z,2013-06-16T04:00:00Z,PT60M,14.8,309
2013-06-16T06:00:00Z,2013-06-16T05:00:00Z,PT60M,14.9,173
2013-06-16T07:00:00Z,2013-06-16T06:00:00Z,PT60M,14.6,48
2013-06-16T08:00:00Z,2013-06-16T07:00:00Z,PT60M,14.1,0
2013-06-16T09:00:00Z,2013-06-16T08:00:00Z,PT60M,13.6,0
2013-06-16T10:00:00Z,2013-06-16T09:00:00Z,PT60M,12.8,0
2013-06-16T11:00:00Z,2013-06-16T10:00:00Z,PT60M,11.8,0
2013-06-16T12:00:00Z,2013-06-16T11:00:00Z,PT60M,10.9,0
2013-06-16T13:00:00Z,2013-06-16T12:00:00Z,PT60M,10.6,0
2013-06-16T14:00:00Z,2013-06-16T13:00:00Z,PT60M,10.9,0
2013-06-16T15:00:00Z,2013-06-16T14:00:00Z,PT60M,11.2,0
2013-06-16T16:00:00Z,2013-06-16T15:00:00Z,PT60M,11.2,0
2013-06-16T17:00:00Z,2013-06-16T16:00:00Z,PT60M,11.1,0
2013-06-16T18:00:00Z,2013-06-16T17:00:00Z,PT60M,10.9,0
2013-06-16T19:00:00Z,2013-06-16T18:00:00Z,PT60M,10.7,0
2013-06-16T20:00:00Z,2013-06-16T19:00:00Z,PT60M,10.7,0
2013-06-16T21:00:00Z,2013-06-16T20:00:00Z,PT60M,10.7,1
2013-06-16T22:00:00Z,2013-06-16T21:00:00Z,PT60M,10.9,68
2013-06-16T23:00:00Z,2013-06-16T22:00:00Z,PT60M,11.3,204
2013-06-17T00:00:00Z,2013-06-16T23:00:00Z,PT60M,11.6,343
2013-06-17T01:00:00Z,2013-06-17T00:00:00Z,PT60M,12.2,384
2013-06-17T02:00:00Z,2013-06-17T01:00:00Z,PT60M,13.0,273
2013-06-17T03:00:00Z,2013-06-17T02:00:00Z,PT60M,13.7,270
2013-06-17T04:00:00Z,2013-06-17T03:00:00Z,PT60M,14.0,181
2013-06-17T05:00:00Z,2013-06-17T04:00:00Z,PT60M,14.0,217
2013-06-17T06:00:00Z,2013-06-17T05:00:00Z,PT60M,13.9,177
2013-06-17T07:00:00Z,2013-06-17T06:00:00Z,PT60M,13.7,44
2013-06-17T08:00:00Z,2013-06-17T07:00:00Z,PT60M,13.4,0
2013-06-17T09:00:00Z,2013-06-17T08:00:00Z,PT60M,13.2,0
2013-06-17T10:00:00Z,2013-06-17T09:00:00Z,PT60M,12.7,0
2013-06-17T11:00:00Z,2013-06-17T10:00:00Z,PT60M,12.2,0
2013-06-17T12:00:00Z,2013-06-17T11:00:00Z,PT60M,11.6,0
2013-06-17T13:00:00Z,2013-06-17T12:00:00Z,PT60M,11.6,0
2013-06-17T14:00:00Z,2013-06-17T13:00:00Z,PT60M,11.9,0
2013-06-17T15:00:00Z,2013-06-17T14:00:00Z,PT60M,12.3,0
2013-06-17T16:00:00Z,2013-06-17T15:00:00Z,PT60M,12.4,0
2013-06-17T17:00:00Z,2013-06-17T16:00:00Z,PT60M,12.3,0
2013-06-17T18:00:00Z,2013-06-17T17:00:00Z,PT60M,12.2,0
2013-06-17T19:00:00Z,2013-06-17T18:00:00Z,PT60M,12.1,0
2013-06-17T20:00:00Z,2013-06-17T19:00:00Z,PT60M,12.0,0
2013-06-17T21:00:00Z,2013-06-17T20:00:00Z,PT60M,11.9,1
2013-06-17T22:00:00Z,2013-06-17T21:00:00Z,PT60M,11.9,72
2013-06-17T23:00:00Z,2013-06-17T22:00:00Z,PT60M,11.8,214
2013-06-18T00:00:00Z,2013-06-17T23:00:00Z,PT60M,11.7,359
2013-06-18T01:00:00Z,2013-06-18T00:00:00Z,PT60M,12.2,464
2013-06-18T02:00:00Z,2013-06-18T01:00:00Z,PT60M,13.1,517
2013-06-18T03:00:00Z,2013-06-18T02:00:00Z,PT60M,13.9,513
2013-06-18T04:00:00Z,2013-06-18T03:00:00Z,PT60M,14.3,451
2013-06-18T05:00:00Z,2013-06-18T04:00:00Z,PT60M,14.3,338
2013-06-18T06:00:00Z,2013-06-18T05:00:00Z,PT60M,14.2,188
2013-06-18T07:00:00Z,2013-06-18T06:00:00Z,PT60M,13.8,47
2013-06-18T08:00:00Z,2013-06-18T07:00:00Z,PT60M,13.2,0
2013-06-18T09:00:00Z,2013-06-18T08:00:00Z,PT60M,12.6,0
2013-06-18T10:00:00Z,2013-06-18T09:00:00Z,PT60M,12.1,0
2013-06-18T11:00:00Z,2013-06-18T10:00:00Z,PT60M,11.5,0
2013-06-18T12:00:00Z,2013-06-18T11:00:00Z,PT60M,11.0,0
2013-06-18T13:00:00Z,2013-06-18T12:00:00Z,PT60M,11.0,0
2013-06-18T14:00:00Z,2013-06-18T13:00:00Z,PT60M,11.3,0
2013-06-18T15:00:00Z,2013-06-18T14:00:00Z,PT60M,11.6,0
2013-06-18T16:00:00Z,2013-06-18T15:00:00Z,PT60M,11.8,0
2013-06-18T17:00:00Z,2013-06-18T16:00:00Z,PT60M,11.7,0
2013-06-18T18:00:00Z,2013-06-18T17:00:00Z,PT60M,11.6,0
2013-06-18T19:00:00Z,2013-06-18T18:00:00Z,PT60M,11.6,0
2013-06-18T20:00:00Z,2013-06-18T19:00:00Z,PT60M,11.5,0
2013-06-18T21:00:00Z,2013-06-18T20:00:00Z,PT60M,11.5,1
2013-06-18T22:00:00Z,2013-06-18T21:00:00Z,PT60M,11.5,65
2013-06-18T23:00:00Z,2013-06-18T22:00:00Z,PT60M,11.6,200
2013-06-19T00:00:00Z,2013-06-18T23:00:00Z,PT60M,11.6,169
2013-06-19T01:00:00Z,2013-06-19T00:00:00Z,PT60M,12.1,355
2013-06-19T02:00:00Z,2013-06-19T01:00:00Z,PT60M,12.9,506
2013-06-19T03:00:00Z,2013-06-19T02:00:00Z,PT60M,13.8,412
2013-06-19T04:00:00Z,2013-06-19T03:00:00Z,PT60M,14.1,293
2013-06-19T05:00:00Z,2013-06-19T04:00:00Z,PT60M,14.0,217
2013-06-19T06:00:00Z,2013-06-19T05:00:00Z,PT60M,13.9,126
2013-06-19T07:00:00Z,2013-06-19T06:00:00Z,PT60M,13.7,32
2013-06-19T08:00:00Z,2013-06-19T07:00:00Z,PT60M,13.4,0
2013-06-19T09:00:00Z,2013-06-19T08:00:00Z,PT60M,13.1,0
2013-06-19T10:00:00Z,2013-06-19T09:00:00Z,PT60M,12.6,0
2013-06-19T11:00:00Z,2013-06-19T10:00:00Z,PT60M,12.0,0
2013-06-19T12:00:00Z,2013-06-19T11:00:00Z,PT60M,11.3,0
2013-06-19T13:00:00Z,2013-06-19T12:00:00Z,PT60M,11.2,0
2013-06-19T14:00:00Z,2013-06-19T13:00:00Z,PT60M,11.4,0
2013-06-19T15:00:00Z,2013-06-19T14:00:00Z,PT60M,11.7,0
2013-06-19T16:00:00Z,2013-06-19T15:00:00Z,PT60M,11.7,0
2013-06-19T17:00:00Z,2013-06-19T16:00:00Z,PT60M,11.7,0
2013-06-19T18:00:00Z,2013-06-19T17:00:00Z,PT60M,11.6,0
2013-06-19T19:00:00Z,2013-06-19T18:00:00Z,PT60M,11.5,0
2013-06-19T20:00:00Z,2013-06-19T19:00:00Z,PT60M,11.6,0
2013-06-19T21:00:00Z,2013-06-19T20:00:00Z,PT60M,11.7,1
2013-06-19T22:00:00Z,2013-06-19T21:00:00Z,PT60M,11.6,66
2013-06-19T23:00:00Z,2013-06-19T22:00:00Z,PT60M,11.4,205
2013-06-20T00:00:00Z,2013-06-19T23:00:00Z,PT60M,11.2,350
2013-06-20T01:00:00Z,2013-06-20T00:00:00Z,PT60M,11.6,457
2013-06-20T02:00:00Z,2013-06-20T01:00:00Z,PT60M,12.4,512
2013-06-20T03:00:00Z,2013-06-20T02:00:00Z,PT60M,13.2,492
2013-06-20T04:00:00Z,2013-06-20T03:00:00Z,PT60M,13.5,370
2013-06-20T05:00:00Z,2013-06-20T04:00:00Z,PT60M,13.3,297
2013-06-20T06:00:00Z,2013-06-20T05:00:00Z,PT60M,13.2,187
2013-06-20T07:00:00Z,2013-06-20T06:00:00Z,PT60M,12.9,47
2013-06-20T08:00:00Z,2013-06-20T07:00:00Z,PT60M,12.6,0
2013-06-20T09:00:00Z,2013-06-20T08:00:00Z,PT60M,12.3,0
2013-06-20T10:00:00Z,2013-06-20T09:00:00Z,PT60M,11.9,0
2013-06-20T11:00:00Z,2013-06-20T10:00:00Z,PT60M,11.4,0
2013-06-20T12:00:00Z,2013-06-20T11:00:00Z,PT60M,10.9,0
2013-06-20T13:00:00Z,2013-06-20T12:00:00Z,PT60M,10.7,0
2013-06-20T14:00:00Z,2013-06-20T13:00:00Z,PT60M,10.7,0
2013-06-20T15:00:00Z,2013-06-20T14:00:00Z,PT60M,10.8,0
2013-06-20T16:00:00Z,2013-06-20T15:00:00Z,PT60M,10.7,0
2013-06-20T17:00:00Z,2013-06-20T16:00:00Z,PT60M,10.5,0
2013-06-20T18:00:00Z,2013-06-20T17:00:00Z,PT60M,10.2,0
2013-06-20T19:00:00Z,2013-06-20T18:00:00Z,PT60M,10.1,0
2013-06-20T20:00:00Z,2013-06-20T19:00:00Z,PT60M,10.0,0
2013-06-20T21:00:00Z,2013-06-20T20:00:00Z,PT60M,10.0,1
2013-06-20T22:00:00Z,2013-06-20T21:00:00Z,PT60M,10.1,63
2013-06-20T23:00:00Z,2013-06-20T22:00:00Z,PT60M,10.3,133
2013-06-21T00:00:00Z,2013-06-20T23:00:00Z,PT60M,10.6,246
2013-06-21T01:00:00Z,2013-06-21T00:00:00Z,PT60M,11.0,416
2013-06-21T02:00:00Z,2013-06-21T01:00:00Z,PT60M,11.7,417
2013-06-21T03:00:00Z,2013-06-21T02:00:00Z,PT60M,12.3,198
2013-06-21T04:00:00Z,2013-06-21T03:00:00Z,PT60M,12.6,278
2013-06-21T05:00:00Z,2013-06-21T04:00:00Z,PT60M,12.7,322
2013-06-21T06:00:00Z,2013-06-21T05:00:00Z,PT60M,12.7,187
2013-06-21T07:00:00Z,2013-06-21T06:00:00Z,PT60M,12.4,47
2013-06-21T08:00:00Z,2013-06-21T07:00:00Z,PT60M,11.9,0
2013-06-21T09:00:00Z,2013-06-21T08:00:00Z,PT60M,11.3,0
2013-06-21T10:00:00Z,2013-06-21T09:00:00Z,PT60M,10.8,0
2013-06-21T11:00:00Z,2013-06-21T10:00:00Z,PT60M,10.4,0
2013-06-21T12:00:00Z,2013-06-21T11:00:00Z,PT60M,10.0,0
2013-06-21T13:00:00Z,2013-06-21T12:00:00Z,PT60M,9.9,0
2013-06-21T14:00:00Z,2013-06-21T13:00:00Z,PT60M,10.0,0
2013-06-21T15:00:00Z,2013-06-21T14:00:00Z,PT60M,10.2,0
2013-06-21T16:00:00Z,2013-06-21T15:00:00Z,PT60M,10.2,0
2013-06-21T17:00:00Z,2013-06-21T16:00:00Z,PT60M,10.1,0
2013-06-21T18:00:00Z,2013-06-21T17:00:00Z,PT60M,10.0,0
2013-06-21T19:00:00Z,2013-06-21T18:00:00Z,PT60M,10.0,0
2013-06-21T20:00:00Z,2013-06-21T19:00:00Z,PT60M,9.9,0
2013-06-21T21:00:00Z,2013-06-21T20:00:00Z,PT60M,9.9,1
2013-06-21T22:00:00Z,2013-06-21T21:00:00Z,PT60M,9.9,60
2013-06-21T23:00:00Z,2013-06-21T22:00:00Z,PT60M,9.8,88
2013-06-22T00:00:00Z,2013-06-21T23:00:00Z,PT60M,9.7,73
2013-06-22T01:00:00Z,2013-06-22T00:00:00Z,PT60M,10.1,83
2013-06-22T02:00:00Z,2013-06-22T01:00:00Z,PT60M,11.0,97
2013-06-22T03:00:00Z,2013-06-22T02:00:00Z,PT60M,11.9,109
2013-06-22T04:00:00Z,2013-06-22T03:00:00Z,PT60M,12.2,193
2013-06-22T05:00:00Z,2013-06-22T04:00:00Z,PT60M,12.1,132
2013-06-22T06:00:00Z,2013-06-22T05:00:00Z,PT60M,11.9,63
2013-06-22T07:00:00Z,2013-06-22T06:00:00Z,PT60M,11.6,21
2013-06-22T08:00:00Z,2013-06-22T07:00:00Z,PT60M,11.3,0
2013-06-22T09:00:00Z,2013-06-22T08:00:00Z,PT60M,11.0,0
2013-06-22T10:00:00Z,2013-06-22T09:00:00Z,PT60M,10.9,0
2013-06-22T11:00:00Z,2013-06-22T10:00:00Z,PT60M,10.9,0
2013-06-22T12:00:00Z,2013-06-22T11:00:00Z,PT60M,11.0,0
2013-06-22T13:00:00Z,2013-06-22T12:00:00Z,PT60M,11.2,0
2013-06-22T14:00:00Z,2013-06-22T13:00:00Z,PT60M,11.5,0
2013-06-22T15:00:00Z,2013-06-22T14:00:00Z,PT60M,11.8,0
2013-06-22T16:00:00Z,2013-06-22T15:00:00Z,PT60M,11.9,0
2013-06-22T17:00:00Z,2013-06-22T16:00:00Z,PT60M,11.8,0
2013-06-22T18:00:00Z,2013-06-22T17:00:00Z,PT60M,11.8,0
2013-06-22T19:00:00Z,2013-06-22T18:00:00Z,PT60M,11.8,0
2013-06-22T20:00:00Z,2013-06-22T19:00:00Z,PT60M,11.8,0
2013-06-22T21:00:00Z,2013-06-22T20:00:00Z,PT60M,11.8,1
2013-06-22T22:00:00Z,2013-06-22T21:00:00Z,PT60M,11.6,38
2013-06-22T23:00:00Z,2013-06-22T22:00:00Z,PT60M,11.3,51
2013-06-23T00:00:00Z,2013-06-22T23:00:00Z,PT60M,10.9,55
2013-06-23T01:00:00Z,2013-06-23T00:00:00Z,PT60M,11.1,201
2013-06-23T02:00:00Z,2013-06-23T01:00:00Z,PT60M,11.6,340
2013-06-23T03:00:00Z,2013-06-23T02:00:00Z,PT60M,12.2,218
2013-06-23T04:00:00Z,2013-06-23T03:00:00Z,PT60M,12.4,73
2013-06-23T05:00:00Z,2013-06-23T04:00:00Z,PT60M,12.4,42
2013-06-23T06:00:00Z,2013-06-23T05:00:00Z,PT60M,12.3,38
2013-06-23T07:00:00Z,2013-06-23T06:00:00Z,PT60M,12.4,13
2013-06-23T08:00:00Z,2013-06-23T07:00:00Z,PT60M,12.5,0
2013-06-23T09:00:00Z,2013-06-23T08:00:00Z,PT60M,12.6,0
2013-06-23T10:00:00Z,2013-06-23T09:00:00Z,PT60M,12.5,0
2013-06-23T11:00:00Z,2013-06-23T10:00:00Z,PT60M,12.3,0
2013-06-23T12:00:00Z,2013-06-23T11:00:00Z,PT60M,12.1,0
2013-06-23T13:00:00Z,2013-06-23T12:00:00Z,PT60M,12.3,0
2013-06-23T14:00:00Z,2013-06-23T13:00:00Z,PT60M,12.8,0
2013-06-23T15:00:00Z,2013-06-23T14:00:00Z,PT60M,13.3,0
2013-06-23T16:00:00Z,2013-06-23T15:00:00Z,PT60M,13.6,0
2013-06-23T17:00:00Z,2013-06-23T16:00:00Z,PT60M,13.8,0
2013-06-23T18:00:00Z,2013-06-23T17:00:00Z,PT60M,13.9,0
2013-06-23T19:00:00Z,2013-06-23T18:00:00Z,PT60M,14.0,0
2013-06-23T20:00:00Z,2013-06-23T19:00:00Z,PT60M,14.0,0
2013-06-23T21:00:00Z,2013-06-23T20:00:00Z,PT60M,13.9,0
2013-06-23T22:00:00Z,2013-06-23T21:00:00Z,PT60M,13.6,15
2013-06-23T23:00:00Z,2013-06-23T22:00:00Z,PT60M,13.0,43
2013-06-24T00:00:00Z,2013-06-23T23:00:00Z,PT60M,12.4,66
2013-06-24T01:00:00Z,2013-06-24T00:00:00Z,PT60M,12.3,231
2013-06-24T02:00:00Z,2013-06-24T01:00:00Z,PT60M,12.5,257
2013-06-24T03:00:00Z,2013-06-24T02:00:00Z,PT60M,12.7,169
2013-06-24T04:00:00Z,2013-06-24T03:00:00Z,PT60M,12.9,106
2013-06-24T05:00:00Z,2013-06-24T04:00:00Z,PT60M,13.2,89
2013-06-24T06:00:00Z,2013-06-24T05:00:00Z,PT60M,13.4,58
2013-06-24T07:00:00Z,2013-06-24T06:00:00Z,PT60M,13.5,15
2013-06-24T08:00:00Z,2013-06-24T07:00:00Z,PT60M,13.5,0
2013-06-24T09:00:00Z,2013-06-24T08:00:00Z,PT60M,13.5,0
2013-06-24T10:00:00Z,2013-06-24T09:00:00Z,PT60M,13.2,0
2013-06-24T11:00:00Z,2013-06-24T10:00:00Z,PT60M,12.7,0
2013-06-24T12:00:00Z,2013-06-24T11:00:00Z,PT60M,12.1,0
2013-06-24T13:00:00Z,2013-06-24T12:00:00Z,PT60M,11.9,0
2013-06-24T14:00:00Z,2013-06-24T13:00:00Z,PT60M,12.0,0
2013-06-24T15:00:00Z,2013-06-24T14:00:00Z,PT60M,12.1,0
2013-06-24T16:00:00Z,2013-06-24T15:00:00Z,PT60M,12.3,0
2013-06-24T17:00:00Z,2013-06-24T16:00:00Z,PT60M,12.5,0
2013-06-24T18:00:00Z,2013-06-24T17:00:00Z,PT60M,12.7,0
2013-06-24T19:00:00Z,2013-06-24T18:00:00Z,PT60M,12.8,0
2013-06-24T20:00:00Z,2013-06-24T19:00:00Z,PT60M,12.8,0
2013-06-24T21:00:00Z,2013-06-24T20:00:00Z,PT60M,12.7,1
2013-06-24T22:00:00Z,2013-06-24T21:00:00Z,PT60M,12.7,29
2013-06-24T23:00:00Z,2013-06-24T22:00:00Z,PT60M,12.6,53
2013-06-25T00:00:00Z,2013-06-24T23:00:00Z,PT60M,12.6,43
2013-06-25T01:00:00Z,2013-06-25T00:00:00Z,PT60M,12.8,63
2013-06-25T02:00:00Z,2013-06-25T01:00:00Z,PT60M,13.1,104
2013-06-25T03:00:00Z,2013-06-25T02:00:00Z,PT60M,13.4,193
2013-06-25T04:00:00Z,2013-06-25T03:00:00Z,PT60M,13.6,154
